Site	AICc_geom	AICc_mete	AICc_lognorm	AICc_zipf	winner
535.0	3159.38987464	2357.894642557561	2182.646652733301	2214.196183477561	lognorm
536.0	2650.7226696	2019.1287910550282	1892.7322602942777	1912.3696508470282	lognorm
539.0	1168.027226684	1022.0107472963346	984.343076758	992.0100465163346	lognorm
541.0	3872.30072702	2796.935761348514	2543.6370792292155	2568.825084008514	lognorm
543.0	3210.89803842	2309.4956017498653	2056.977434652135	2071.0902757698655	lognorm
544.0	2734.03488348	2001.7022679137465	1828.1188341212708	1843.0756343257465	lognorm
548.0	3067.34781464	2304.9699257567486	2141.4006555696296	2166.4230412567485	lognorm
549.0	2396.63799212	1837.5066021166983	1735.3551267645094	1752.9034537326984	lognorm
551.0	2399.43788538	1832.5764744958065	1740.4499356134563	1749.0229975538064	lognorm
553.0	1362.103318894	980.772537427027	928.2465879570611	928.9652149110269	lognorm
555.0	1995.587562598	1367.4896771819742	1223.018280681931	1232.7673659039742	lognorm
557.0	1000.355471298	893.9912370879742	868.136264631931	877.6293853779742	lognorm
560.0	122.3421754328	108.63843628364444	110.82754701379999	113.42745627584443	mete
561.0	638.452830962	596.0179649980845	595.4089231869788	608.5406952680845	lognorm
573.0	917.7342886380001	818.5107840865129	798.7732586601031	810.8630358805128	lognorm
581.0	982.699597062	800.7569023216962	762.5150764990192	768.6755662936962	lognorm
582.0	2541.85032098	2193.7267153919265	2143.3173146068966	2178.8122992519266	lognorm
584.0	2509.78494076	1928.8143288624328	1815.4621550098357	1831.1534979564328	lognorm
590.0	1087.936129976	799.9123293053333	761.7520429721345	764.4861377013333	lognorm
591.0	1080.2725853460001	920.0621388633746	871.3435925511328	876.8215119393744	lognorm
596.0	92.4597211264	85.8802804944	90.19284850653332	89.3622004872	mete
598.0	901.933887852	802.8489381861818	778.175726628548	780.1498358901817	lognorm
600.0	318.35550909	212.81861641511114	186.55654103025716	185.90061080131113	zipf
603.0	1418.088054492	1064.5485930058096	1009.0571748834252	1018.7884851678094	lognorm
606.0	855.96271457	714.19111345	680.2972188821133	680.8894367199999	lognorm
609.0	620.0501397419999	570.6811961097778	562.384306557916	574.0249094677778	lognorm
610.0	2942.36716228	2230.9955995583505	2088.809532391938	2111.6777524783506	lognorm
618.0	2275.7938994	1734.221573592889	1638.1195780926898	1658.5208395368888	lognorm
619.0	934.7051606660001	795.1855923231373	748.8387961384926	751.5412167511373	lognorm
621.0	784.04651193	509.53164889914285	470.20154978947824	469.9648208511429	zipf
630.0	3016.39257486	2247.221133049828	2073.4278889702464	2090.151837629828	lognorm
635.0	1491.84683586	981.4526146644968	875.0354064280001	874.1724682204969	zipf
639.0	1146.75381609	757.5341373572982	689.7624217202655	690.7941135092982	lognorm
640.0	2051.68758874	1344.8987446625126	1230.003873988606	1230.4394435985128	lognorm
641.0	2761.26576026	2021.9554879547113	1897.4226667458536	1905.7446421147113	lognorm
649.0	1578.983986426	1217.5109013025424	1134.9431428777873	1136.5337833805424	lognorm
654.0	1231.573650386	1114.9511716474083	1090.5117727739548	1116.3878560314083	lognorm
656.0	1695.82015959	1194.7628979145127	1087.9437887001031	1103.5158037585127	lognorm
659.0	1419.0106333039998	1166.469452440652	1090.3972358710587	1093.229423858652	lognorm
665.0	2171.050502	1447.4526078409085	1312.4640217029473	1312.7168657109082	lognorm
667.0	1317.96749094	972.1643774839721	914.9582368962535	934.012692331972	lognorm
670.0	369.25587868	310.78843362816906	294.42892659342857	295.368062772169	lognorm
679.0	1407.87087041	1045.1386356895136	969.9667652566667	977.6615994855139	lognorm
682.0	3016.69087788	2232.7552321702565	2070.9925833690486	2085.6137595102564	lognorm
689.0	1592.158624202	1198.0624203594978	1093.4329577391845	1129.5176070614978	lognorm
690.0	821.7127348419999	662.7312555505714	623.8108830192518	623.8642408865715	lognorm
701.0	3266.64512056	2379.9804149905376	2138.5994678889656	2144.8955430305377	lognorm
704.0	3212.53820884	2359.102971552986	2167.3759150629453	2183.280703752986	lognorm
705.0	1697.135172146	1423.153572220258	1373.5029379059513	1413.3379334042581	lognorm
709.0	1412.2123862279998	904.3877861130064	780.8484885149231	779.1324334410064	zipf
726.0	2196.85578666	1522.4458056123347	1382.2498130879999	1384.4002223083346	lognorm
734.0	748.860256942	636.573663514	599.4696869621132	602.814490042	lognorm
753.0	3140.37270874	2486.063255245861	2364.6046236495963	2391.5492847058613	lognorm
754.0	2486.06289594	1706.2889028075135	1528.2442236021018	1532.9646244635135	lognorm
761.0	545.71421768	439.3317723525306	408.02771491020616	407.3449494885306	zipf
765.0	1365.772074242	1010.9840264239999	956.1272077961132	960.89330797	lognorm
767.0	122.3003300934	113.07442965064445	115.373161502	119.15569194384445	mete
782.0	958.733907386	815.6476976812653	774.1500982975385	779.7665505492654	lognorm
787.0	2499.37493116	1748.4019416586502	1556.6416050329233	1555.7957498806504	zipf
789.0	2610.27284026	2016.0186528016327	1869.3911646750844	1884.7900233376329	lognorm
796.0	1528.9350699820002	1333.619081866137	1295.273741165402	1316.5410150161372	lognorm
797.0	1709.747136874	1130.1087285017472	1025.79477117985	1026.9968541277472	lognorm
800.0	3111.1097905	2303.5339995867507	2138.854837450303	2158.300014186751	lognorm
817.0	855.57463578	682.032050678	623.9815081261132	622.452908794	zipf
821.0	1897.9151993679998	1416.0659570320001	1319.8109243810843	1324.058611662	lognorm
843.0	2603.33262224	1848.5395908596338	1639.8218276290845	1646.125070371634	lognorm
854.0	156.6599106632	142.86994630371427	146.41547583827693	149.51629710591428	mete
861.0	1134.50788227	1051.1903961096234	1039.7004315016363	1060.871454987623	lognorm
868.0	813.63890081	631.7884795902686	580.0120792459098	578.9154543022686	zipf
881.0	49.7954286592	50.98820150866666	53.633380106742855	52.90543453766667	geom
890.0	1459.8596126779998	1267.3863889474678	1218.6918425025406	1236.0102962154679	lognorm
891.0	548.58190696	390.0376912037391	379.2273773246667	379.88456286573916	lognorm
904.0	1102.159856174	950.8777733346891	905.6585012133924	913.3234818086892	lognorm
918.0	703.471807042	570.184588621746	534.009708948	533.3266028957461	zipf
924.0	612.840046564	487.01437014	477.6985236384762	486.256138024	lognorm
930.0	835.225460536	707.6876986702424	675.6682443917074	677.5052283402424	lognorm
932.0	379.01014988800006	295.12028938981393	286.71268646771426	288.04948549581394	lognorm
935.0	70.6585836138	71.87791493604445	75.9990541264	76.74042683764443	geom
939.0	872.5211639139999	757.8175475253498	695.8473543828596	700.4002310653499	lognorm
941.0	76.27769222100001	76.40584565191429	80.72914466867692	80.49835683491429	geom
943.0	1576.11178455	1068.6510999380566	963.7043155441819	964.4806437420565	lognorm
945.0	830.523708684	731.6823161079534	705.5554305145965	719.5048069939535	lognorm
953.0	1226.5991512639998	1026.2526056810282	958.006560330774	967.7648118070281	lognorm
956.0	1702.7990381820002	1157.8567877368653	1063.494235323294	1075.8269868428654	lognorm
961.0	2192.95311208	1576.294169425496	1465.3595869720396	1475.0616017534962	lognorm
974.0	2556.24755298	1448.3400735514977	1256.9677589591845	1256.2920459674976	zipf
976.0	1146.006100668	1048.5416442433846	1030.9816850023321	1053.9677597193845	lognorm
981.0	1525.797596658	1140.2304039314977	1053.5161503211843	1060.0297212914977	lognorm
984.0	2291.28693096	1680.6754090170564	1479.8950217929016	1485.6029645350563	lognorm
987.0	1102.5986296239998	899.4733586899999	840.9465033675377	846.06010642	lognorm
988.0	1010.7183985180001	890.5749591865185	862.3524395174883	872.9323687065186	lognorm
991.0	1554.345839436	1050.906305734497	963.017552548	965.7522397164969	lognorm
992.0	1484.2882996360001	1023.6559612082251	948.0521728260001	956.5831048762252	lognorm
995.0	1256.656990688	912.3529314864172	860.472718305739	865.4452485904172	lognorm
998.0	890.691593532	794.040736858715	782.507718334337	791.2173343227149	lognorm
1000.0	867.018845962	688.938486486	630.0336764621132	628.713987918	zipf
1002.0	1211.458387878	847.9280292619699	781.8612798589091	786.6049289519699	lognorm
1005.0	2873.70217982	2067.0614212750284	1900.6379560722776	1910.6816313970282	lognorm
1008.0	1901.729868802	1349.9004474435114	1248.8065484145454	1250.9394389495114	lognorm
1013.0	1004.973155032	777.1797517506207	752.445896672087	758.6720890286207	lognorm
1015.0	1007.57025819	820.2721078639535	776.3132961685965	778.7674923079534	lognorm
1022.0	1692.77741244	1190.3172460282221	1102.4771794541455	1116.4483832382223	lognorm
1024.0	479.332477728	395.2584490310612	391.842618862	400.8437686790612	lognorm
1028.0	1062.61694586	788.4347879766208	750.474688372087	758.6618848406207	lognorm
1038.0	1256.674805422	992.9452374219741	956.135291826549	973.6068380579741	lognorm
1042.0	670.651739102	476.7918116386666	461.5583767525084	461.08523870066665	zipf
1044.0	905.592126946	720.8817553402251	672.0654554060001	674.1653296842252	lognorm
1049.0	65.71912817180001	55.69241534513334	53.5376357127091	50.76918918013334	zipf
1052.0	2908.6543223999997	2160.256715677561	1972.7483217413007	1984.216543041561	lognorm
1054.0	1234.59309717	1086.6387351695628	1045.5438797896259	1056.6737278215628	lognorm
1055.0	1722.0472232420002	1477.992793890737	1420.1249463743961	1456.3718851887368	lognorm
1058.0	1595.482378168	1365.558884464	1299.251594802859	1318.5795554180002	lognorm
1060.0	2866.82660576	2092.962017970099	1888.800894534938	1894.312499910099	lognorm
1062.0	931.226999488	841.7274799951218	827.8833393474117	839.803028571122	lognorm
1063.0	1221.50253266	1065.3375854593496	1027.5551743648596	1045.6291094613498	lognorm
1066.0	1376.232861292	1213.9806169058186	1164.4286412769611	1184.2938030698188	lognorm
1069.0	1089.332629552	978.4349489916737	955.1420319680672	971.8983312316736	lognorm
1072.0	588.373351732	460.7773255109473	442.206376616	444.56759321094734	lognorm
1076.0	1242.727363754	1124.32940292498	1106.599214034	1133.08765235898	lognorm
1085.0	2785.6947943	2149.7416839852176	2031.738602827684	2058.3226713852173	lognorm
1091.0	1108.653511856	983.589864753969	948.478387685004	959.4719437799689	lognorm
1094.0	1326.253909918	810.7314934912396	714.81465609	715.6808580312396	lognorm
1096.0	1055.804306482	927.1749288266122	891.0635336258689	895.8328289886123	lognorm
1097.0	527.346664564	437.048016343948	426.26486672484214	429.19417333194804	lognorm
1100.0	442.58620906199997	321.07786302523806	310.9827823408293	309.9465051692381	zipf
1102.0	515.196867804	410.0461708952414	405.97307860978947	406.1452726872414	lognorm
1105.0	2540.85818116	1805.5888887135136	1665.6759731401016	1674.8715083935135	lognorm
1106.0	1031.78200267	943.472084314018	931.807659198534	952.373663004018	lognorm
1107.0	169.824775265	143.71749155288575	135.8428802968706	133.79363237608572	zipf
1115.0	2686.83044946	2058.3831259617928	1933.1553970651685	1959.1507824077928	lognorm
1116.0	693.878130918	557.3054720990848	519.1650803345641	522.4006064550848	lognorm
1122.0	872.720360968	699.4275004256128	646.093993437922	649.3330473076129	lognorm
1123.0	763.273500308	631.043461897027	586.9895914830612	592.238751639027	lognorm
1124.0	860.128935306	753.2927064161124	732.3899122001694	737.2495337021123	lognorm
1125.0	1313.149019962	730.6376498505306	641.4033164442062	639.2135523945307	zipf
1126.0	2071.7744356	1638.338357094146	1559.171850189956	1592.0736811141458	lognorm
1130.0	1224.79077924	1070.1081431048149	1032.9336578694274	1037.1468708328148	lognorm
1131.0	3052.03377742	2115.2054593069765	1933.5658080207404	1942.7546011169768	lognorm
1132.0	1664.14794125	1216.7719919234971	1152.3243624099339	1161.3790010694972	lognorm
1134.0	1140.0327993	1054.5528589806231	1043.9903090320495	1074.396581406623	lognorm
1137.0	3494.13221474	2727.4928643486496	2557.682330791765	2585.7310050886495	lognorm
1138.0	779.7447351139999	650.2667760577779	612.623892429916	620.6898076037778	lognorm
1139.0	1130.58131058	1041.061954828889	1018.38877750669	1040.346062570889	lognorm
1143.0	1126.966429018	973.841450354258	929.8496218079514	934.074049030258	lognorm
1146.0	822.974505778	746.7730708336217	734.7162385053043	745.5253424236216	lognorm
1152.0	1118.59289911	994.3032797811308	971.3098859576271	983.1895626051308	lognorm
1154.0	2965.49396416	2200.0499566841886	2049.9726150429924	2060.0799824041883	lognorm
1155.0	2009.02095984	1706.241586535468	1658.1610276505407	1705.2888077614678	lognorm
1165.0	1721.691621144	1384.6516115530424	1305.808690788855	1311.9238112270423	lognorm
1166.0	3874.34294242	3065.473857091724	2891.155267868601	2923.174117211724	lognorm
1167.0	470.58737938400003	419.73122591771426	405.9313589721081	408.6491236017143	lognorm
1168.0	1088.4229881019999	962.4982828050281	931.4927944907741	938.144289429028	lognorm
1172.0	3708.90335442	2703.7605153283157	2469.73959882	2496.063829328316	lognorm
1173.0	26.9204664164	29.045298476599996	32.27506527973333	30.139594498	geom
