Site	AICc_geom	AICc_mete	AICc_lognorm	AICc_zipf	winner
9574.0	5673.6123652	4947.236312949233	4775.408580250099	4817.560433949234	lognorm
9626.0	13.59020282612	15.920193122889474	18.133755179466668	16.621465321229472	geom
9633.0	34.4497707362	35.78199124282353	37.20334439723637	34.962498640023526	geom
9634.0	91.10800186360001	88.64866086726666	85.67330320630847	83.80295791646665	zipf
9636.0	18.83693317552	21.249717033558184	23.170792521168572	22.414826371418183	geom
9639.0	20.65219078	22.952731793264515	24.875674045399997	23.985561582064516	geom
9903.0	220.69311295	213.7439151800885	211.81262527314286	210.6933225100885	zipf
9973.0	634.525547932	575.5410210907044	565.7945374990885	566.8779045507044	lognorm
10029.0	50.040242353800004	52.427611496294745	54.36122487672432	54.95638395429474	geom
10036.0	108.5094771548	105.58248454236949	103.97452839832414	102.4292949745695	zipf
10043.0	8.13592556338	10.377225260429475	12.772366781826666	10.638651617389474	geom
10073.0	28.3949784104	31.05938343454815	32.32141812213846	33.22502334454814	geom
10086.0	223.93810163	218.15954592520325	216.01894367773772	216.09320236920325	lognorm
10087.0	41.1834593932	42.34663721898947	44.57507637526667	42.84158622118947	geom
10161.0	231.95208662	184.86193997385712	181.76688133804447	180.18668373665716	zipf
10168.0	5104.68651906	4384.560164944502	4244.734201751074	4303.147458964501	lognorm
10203.0	64.1093928542	59.12362282702222	57.724391388741175	55.48379211282223	zipf
10212.0	199.014987575	192.01203915763227	194.90674344847542	195.20203868283227	mete
10214.0	38.1359751888	40.08873943173334	42.329460710936175	40.807643301333336	geom
10262.0	120.2847259796	107.96500949881212	103.3309621668	101.27389985581212	zipf
10327.0	118.3706798128	98.92697658402223	96.85804782294117	94.83331511682222	zipf
10343.0	1365.068597638	1099.3965240792832	1079.5551515238603	1084.9017943492831	lognorm
10496.0	1312.732968482	1026.6793716239779	980.7844912805415	982.0640558079781	lognorm
10502.0	1476.560169244	1178.579431626018	1124.445262894534	1128.319721404018	lognorm
10718.0	125.21378167620001	126.34081043229206	129.29727709149677	131.20429324569207	geom
10733.0	6367.27892168	5442.0398053941	5188.730754293988	5239.2801113941	lognorm
10780.0	16.57416836464	18.618448652594285	21.240428784636926	18.624695799654287	geom
10810.0	64.4377992526	63.23672577728276	63.66111439217143	61.63573898728276	zipf
10830.0	1373.877127366	1223.5296525439512	1188.6689066997062	1194.4350278759512	lognorm
10848.0	35.923824805	39.08884620502222	39.883542962341174	42.286380105022225	geom
10865.0	6572.71578512	5309.964380395337	4899.183935390886	4904.139064455336	lognorm
10896.0	1550.372648494	1253.2687690761982	1228.3991406045373	1235.407226692198	lognorm
10979.0	1810.82517768	1610.1870584254991	1542.5783234475603	1545.972636497499	lognorm
10988.0	46.6623283558	47.926854606092306	50.8299636726	49.817738768092305	geom
11011.0	4449.77204726	3491.1507187155553	3252.9388106870097	3257.5924592955553	lognorm
11038.0	5057.70114278	4017.5550899606724	3663.83588815653	3665.074236480673	lognorm
11045.0	7780.6817692	6319.015951222597	5825.782411850955	5831.598928202598	lognorm
11221.0	6962.08028906	5522.012256173678	5022.8334823952855	5025.8328625736785	lognorm
11239.0	5437.59821574	4708.500846135477	4570.345075277073	4636.2163222354775	lognorm
11273.0	25.7819152054	26.948462864914287	28.733887332676925	26.104984566314283	geom
11294.0	1988.725052512	1768.1392967849922	1694.6723413440566	1696.9295116829924	lognorm
11383.0	6794.01080562	5622.340309403497	5377.843676687664	5437.591987483496	lognorm
11384.0	4203.09833626	3626.951795044501	3453.2016244510733	3472.074729044501	lognorm
11393.0	19.06942316602	21.46979918221333	24.19255681692909	22.383078919533332	geom
11466.0	97.01952645760001	97.48405898751321	99.91137706256923	99.48410785911321	geom
11502.0	118.39163530280001	111.49242106728276	112.99678410837143	111.70192151148277	mete
11512.0	2088.89364644	1670.479370877186	1419.0672761710766	1415.7339002571862	zipf
11562.0	7.94060973384	10.209807709867057	12.6569982516	10.483237577867058	geom
11574.0	827.392729994	799.4555836503538	810.470919866822	844.0061144583536	mete
11595.0	85.338482065	77.84021085247619	76.7761013336	74.60184991747619	zipf
11607.0	8.76868476052	10.939306433048149	13.384031171998462	11.164424319708148	geom
11631.0	1463.269077482	1171.86064392	1096.8596546190845	1098.335722276	lognorm
11632.0	40.472345746	42.56684034706452	44.9467384784	44.05398519926452	geom
11634.0	25.1273227204	26.744863620692307	29.3994492586	26.723951209692306	geom
11659.0	139.0956178084	115.45122563326667	110.33585111823479	108.34225703846667	zipf
11669.0	8.55417078712	10.745839677526668	13.072758262174782	10.982819870946665	geom
11745.0	7004.02899856	5556.799123662962	5032.360853218132	5034.436022602962	lognorm
11747.0	6836.98030406	5654.480593103219	5271.5123706271315	5283.376251883218	lognorm
11749.0	7309.8592065	5869.500294691637	5339.017165954949	5345.690775891637	lognorm
11753.0	5685.23685062	4563.063386523636	4177.3046730772885	4180.683174323636	lognorm
11770.0	2751.77066964	2235.865582189009	2135.326005056117	2145.779174889009	lognorm
11801.0	2949.71910538	2547.4543710661537	2438.701214764592	2446.3593807861535	lognorm
11826.0	4794.5675279	4149.354491595631	3969.4581847936415	4004.7832612956304	lognorm
11985.0	1059.348778292	887.6929777464969	865.4897479060002	876.1011878644968	lognorm
12001.0	12.0566451602	14.564081154373332	16.96833918790909	15.378159465533335	geom
12003.0	60.19137206600001	62.07827347584445	65.8248616384	66.29388498724444	geom
12005.0	357.541958554	300.87245991333333	300.7353654489362	300.2021308033333	zipf
12006.0	291.472525076	277.2155135377391	282.66795032066665	290.6181239797391	mete
12011.0	6207.81657018	4949.637416483946	4575.5283233928185	4582.564176803947	lognorm
12012.0	5734.70594026	4713.909413655089	4444.129551555028	4459.428926895089	lognorm
12021.0	6676.81191928	5199.743060403419	4729.919363023918	4732.7334554234185	lognorm
12127.0	5475.07897448	4340.212295931654	4061.7929136333332	4072.114745631654	lognorm
