Site	N	S	NmaxObs	NmaxPred_geom	evennessObs	evennessPred_geom	skewnessObs	skewnessPred_geom	ll_geom	r2_geom	NmaxPred_mete	evennessPred_mete	skewnessPred_mete	p_mete	ll_mete	r2_mete	NmaxPred_lognorm	evennessPred_lognorm	skewnessPred_lognorm	mu_lognorm	sigma_lognorm	ll_lognorm	r2_lognorm	NmaxPred_zipf	evennessPred_zipf	skewnessPred_zipf	gamma_zif	ll_zipf	r2_zipf
10043	22	21	2	2.0	0.9603	0.9603	0.720037614189	0.720037614189	-4.06796278169	1.0	2	0.9603	0.720037614189	0.08819551020860002	-4.08334947232	1.0	2	0.9603	0.720037614189	-2.39779499302	0.122281719447	-4.05285005758	1.0	2	0.9603	0.720037614189	4.7769857492000005	-4.2140626508	1.0
10073	34	29	2	3.0	0.9059999999999999	0.8666	0.43687074347800003	0.570370842386	-14.1974892052	0.675639560915	3	0.8666	0.570370842386	0.266641937196	-14.4556176432	0.675639560915	2	0.9159	0.491361693834	-1.14528676246	0.08207013791060001	-13.9299398303	0.7583333333329999	4	0.797	0.655124729059	3.31857280989	-15.5384375982	0.516666666667
10086	181	125	10	5.0	0.6025	0.7731	0.759061559525	0.478869542109	-111.969050815	0.791203943135	6	0.7322	0.554202030748	0.503280572593	-108.0635128	0.882786526646	9	0.6424	0.7087314157279999	-2.78718997483	1.47830668229	-105.96029151100001	0.984559797002	16	0.457	0.853522037098	2.7040112193700003	-107.030341022	0.9160569864589999
10087	32	21	6	4.0	0.6416	0.7756	0.5954161574660001	0.44570549405000004	-20.5917296966	0.8659919658670001	4	0.7502	0.43008708476999996	0.54643072933	-20.0680554516	0.931670891135	5	0.7040000000000001	0.54552111972	-2.12698377974	1.33808370063	-19.954204854300002	0.9930921193200001	7	0.5670000000000001	0.637172502579	2.55694067227	-20.3155299527	0.8952184226350001
10161	542	30	226	72.0	0.1468	0.5375	0.6773116539280001	0.39800393924500005	-115.97604331	0.230902925127	137	0.2684	0.576097972749	0.987551279366	-91.35954141549999	0.8132941074500001	392	0.087	0.7561907974400001	-4.55447863757	3.7717977009800006	-88.6612184468	0.971764740639	1050	0.0554	0.781468428159	1.54684494778	-89.02191329690001	0.947323965549
10168	5666	944	347	42.0	0.1056	0.5464	1.07400966374	0.47097800071199997	-2552.34325953	0.592333909479	86	0.327	0.65832523971	0.946001255249	-2191.27795933	0.8765571746549999	496	0.0751	1.20338309246	-1.3882359470299999	2.09924152535	-2120.36072468	0.996082918474	19898	0.0036	1.4625230764500001	1.72423401775	-2150.57160634	0.86542964425
10203	47	20	12	7.0	0.3744	0.6696	0.528028298429	0.37245114045500005	-32.0546964271	0.6006348547829999	9	0.5723	0.470198653783	0.781269021332	-28.450700302399998	0.737781036481	16	0.3187	0.6441576263009999	-11.3875808805	3.8123249091000004	-26.5092545179	0.935460115278	13	0.3901	0.6333326091579999	2.2028033151599997	-26.630784945300004	0.8831257642910001
10212	145	64	12	9.0	0.5016	0.6559	0.529720861284	0.45093763691600003	-99.5074937875	0.8112526026639999	12	0.54	0.546896462825	0.767974339426	-94.97376151430001	0.908796498357	20	0.3915	0.7021744857879999	-1.81209764155	1.66525886943	-95.3550110685	0.939036787772	55	0.1547	0.851118835516	2.07759267436	-96.5687612769	0.8490350397399999
10214	56	50	3	3.0	0.8959999999999999	0.8959999999999999	0.638019344452	0.638019344452	-19.0679875944	1.0	3	0.8959999999999999	0.638019344452	0.199510894716	-19.0027030492	1.0	3	0.8959999999999999	0.638019344452	-2.7447184725200002	0.960072007007	-19.037070781	1.0	3	0.8959999999999999	0.638019344452	3.7809468359699996	-19.362154984	1.0
10262	90	35	25	9.0	0.2697	0.6375	0.7267332422280001	0.40885355733900003	-60.1423629898	0.634426233126	12	0.5251	0.50708559032	0.810512788594	-52.9218986888	0.796908691824	29	0.2317	0.734431496955	-8.6104307145	3.3825861148799996	-49.4779810834	0.955876326393	25	0.2622	0.725413796459	2.13990522579	-49.5763438673	0.958155087238
10327	152	20	56	27.0	0.2349	0.5581	0.536712678988	0.383708084491	-59.1853399064	0.42664850785999997	41	0.3543	0.511249691519	0.9611553922299999	-48.3523771809	0.7965810899510001	120	0.1194	0.685406837653	-16.3274085945	5.586878689680001	-46.076082735	0.9343470331270001	106	0.1275	0.683372572336	1.7122560976199999	-46.305546447299996	0.936764313569
10343	3269	175	446	107.0	0.128	0.5196	0.812270831809	0.452662847513	-682.534298819	0.30032992684300003	252	0.2345	0.6700537033730001	0.988052721278	-548.686701346	0.864415142819	2285	0.0314	1.06482793169	-2.7308319039200004	3.2987497493099998	-537.7426920409999	0.974756019922	43615	0.0091	1.13965352754	1.52230065686	-541.4393364809999	0.872573055896
10496	2490	184	265	77.0	0.1059	0.5246	0.766315450218	0.450561785432	-656.366484241	0.210515917447	172	0.2558	0.65962075578	0.981918238096	-512.328696801	0.7735335857410001	1411	0.0315	1.07615999928	-4.54547696831	3.50331464833	-488.359096469	0.9845965710079999	8816	0.0115	1.14020306656	1.6148084117200001	-490.021038893	0.9407551178810001
10502	2338	224	613	61.0	0.0543	0.5302	1.1145197002200002	0.455783049264	-738.280084622	0.299213031906	131	0.2752	0.655821130487	0.9745709270730001	-588.280706804	0.7902794641040001	776	0.0438	1.07703137831	-3.2024540207200003	2.96458508704	-560.195482126	0.9885397315180001	6756	0.0109	1.17528863157	1.65358026302	-563.150851693	0.9253450769730001
10718	98	65	5	5.0	0.7243	0.7659	0.466430943323	0.47666647863399997	-62.60689083810001	0.8627466086810001	6	0.7173	0.534829055492	0.537805221975	-62.1386591844	0.946049991749	6	0.7202	0.549649182975	-1.2482053186	0.9865880254799999	-62.551864352200006	0.934392760905	15	0.4164	0.7818473092329999	2.52572652685	-64.5704005911	0.7689546008050001
10733	6160	1307	312	33.0	0.0921	0.5605	1.1317855374299999	0.471572427209	-3183.63946084	0.578098155132	65	0.3612	0.648015329194	0.923890215217	-2720.01837013	0.8373092948119999	464	0.0722	1.2821825717	-2.01413700138	2.13073731123	-2592.36077592	0.9930899336210001	8397	0.0045	1.5099320416799997	1.8243303653799998	-2618.63852313	0.9055267734010001
10780	19	16	3	2.0	0.8356	0.9025	0.572634118841	0.415187358657	-8.28708418232	0.56626590523	2	0.9205	0.514253719196	0.284226186574	-8.16636718344	0.889422061999	3	0.8356	0.572634118841	-3.8696593793300003	1.49001816601	-8.158675930780001	1.0	3	0.8356	0.572634118841	3.3855998929699997	-8.169490756970001	1.0
10810	49	31	9	5.0	0.5269	0.7238	0.695702335403	0.470871010616	-32.2188996263	0.7710645717010001	5	0.7146	0.482022077485	0.574759416282	-30.549397371399998	0.829896375892	7	0.609	0.628994688726	-3.44067978892	1.77451625574	-29.6162714818	0.9620008721009999	9	0.5091	0.692547798938	2.56643839416	-29.748903976399998	0.9109029240690001
10830	1143	330	52	20.0	0.2403	0.5862	0.7484165121899999	0.46917091700499997	-686.938563683	0.689264337131	32	0.423	0.6056621407230001	0.8802577145430001	-610.758728711	0.871758381569	147	0.1222	1.03756618346	-2.71360726979	2.2253795132099996	-592.3161047259999	0.978172528186	748	0.0245	1.20391766003	1.9116419976299999	-596.211416377	0.912413192107
10848	29	20	3	4.0	0.8245	0.7645	0.339459302123	0.46090080278800005	-17.9619124025	0.824691762263	4	0.7645	0.46090080278800005	0.5045078620310001	-18.4333119914	0.824691762263	3	0.8245	0.339459302123	-0.22875977765900002	0.0408817526446	-17.5888303047	1.0	7	0.5653	0.627327055638	2.51611722414	-20.032078941400002	0.4774438711
10865	6881	1267	256	39.0	0.0912	0.5515	0.966783001369	0.472165516019	-3286.35789256	0.38156521402800003	79	0.3397	0.6558221622029999	0.9378392369840001	-2653.98060917	0.727740422895	1406	0.0214	1.4062704546899998	-5.18052425317	3.05462647807	-2447.58722086	0.9947054796799999	5871	0.0055	1.4964459821899998	1.8532469224500001	-2451.0679511999997	0.973603403862
10896	3457	204	325	99.0	0.12	0.5205	0.769092663716	0.453998608714	-775.186324247	0.323194600562	233	0.2389	0.672233821803	0.98647156032	-625.6244835480001	0.8708505996320001	2063	0.0317	1.08465612713	-2.56864389895	3.17923688928	-612.169719556	0.9781102664489999	43767	0.0081	1.1699143701799999	1.53585660564	-616.693712356	0.874100155758
10979	1405	485	43	17.0	0.2555	0.6063	0.752232155739	0.47410435221600006	-905.41258884	0.6836615817370001	27	0.4617	0.607175271383	0.8427382551199999	-804.089388426	0.8428224037720001	153	0.1147	1.10845342419	-3.6469974082800003	2.34826723698	-769.2767135910001	0.98689335674	494	0.0324	1.2509760926	2.02656697996	-771.982177462	0.944166649048
10988	34	15	9	6.0	0.5427	0.6914	0.50770259807	0.335310163921	-23.3311641779	0.882612248313	8	0.5751	0.445077105507	0.768192000687	-22.8095811492	0.990764866819	8	0.5717	0.47296996267200003	-0.7216154246690001	1.22113605372	-22.9149818363	0.9787598724850001	16	0.3313	0.590909561401	2.0313238881	-23.7550232302	0.822587276639
11011	6153	722	383	59.0	0.0799	0.5328	0.965117738778	0.468409975292	-2224.88602363	0.24722473605599998	129	0.2882	0.670811137265	0.9666442298129999	-1744.57258158	0.718146079381	1861	0.0203	1.30974190046	-4.84767081352	3.2375054026499996	-1624.46106042	0.992323070322	12368	0.0049	1.4048808124399998	1.73194683658	-1627.79345187	0.963459687413
11038	5456	954	348	40.0	0.0778	0.5498	1.02295207019	0.469964739126	-2528.85057139	0.310476543624	80	0.33399999999999996	0.654164869599	0.942213561681	-2007.77544414	0.6859572737649999	1209	0.0229	1.35417313907	-5.76522520905	3.19103771662	-1829.91163493	0.993782701207	3943	0.0074	1.43540818511	1.85963861822	-1831.5350174000002	0.981409709701
11045	7856	1542	230	37.0	0.1023	0.5554	0.925397847203	0.47250398674800004	-3890.3408846	0.399276511703	74	0.3488	0.652843801873	0.9319283360349999	-3158.50667691	0.7294021366140001	1426	0.0212	1.4446697679700002	-4.98833717615	2.9674632627900004	-2910.88730729	0.993657641959	5995	0.0052	1.53278213336	1.8727749798700002	-2914.7981654	0.971664056655
11221	7472	1318	304	41.0	0.0831	0.5495	1.00086881475	0.47179075021899997	-3481.04014453	0.31098911670699997	84	0.3336	0.659017011878	0.941496361022	-2760.00460833	0.685159964115	2297	0.0131	1.45052136526	-7.28607462685	3.5347710944300004	-2509.41217846	0.9915323585570001	5384	0.0057	1.5015567290600003	1.86578146854	-2511.91491153	0.9839873050929999
11239	5847	1028	196	40.0	0.1258	0.5486	0.9585571926340001	0.47218384374300004	-2718.79910787	0.6161855166619999	81	0.3338	0.655378112811	0.941764883756	-2353.24847375	0.884944497204	479	0.0784	1.21097576478	-1.34606411984	2.0611834196200003	-2283.16668398	0.9950344238619999	19982	0.0035	1.4789553525499999	1.73216311634	-2317.1062118	0.857729081547
11273	22	16	5	3.0	0.6576	0.8352	0.605920452014	0.432646443019	-12.8909576027	0.752066045993	3	0.8352	0.432646443019	0.454668469727	-12.331374289600001	0.752066045993	4	0.7449	0.569723485326	-5.327222648919999	2.0927388472	-11.905405204800001	0.9833484545319999	4	0.7449	0.569723485326	2.87982993944	-11.909635140299999	0.9833484545319999
11294	1541	534	62	17.0	0.2573	0.6066	0.818240829455	0.470929640402	-994.362526256	0.6809461634839999	27	0.4608	0.609531645554	0.841797274036	-883.0658889939999	0.845028932995	200	0.0895	1.15462521373	-4.33258912952	2.5400890698	-845.324871237	0.977833702314	533	0.0307	1.26955525988	2.02932339525	-847.460996443	0.950103187222
11383	8750	1146	733	56.0	0.0566	0.536	1.20132890648	0.471719593856	-3397.00540281	0.451624116665	122	0.2986	0.671466878169	0.961277458198	-2810.16840645	0.833977958908	882	0.0495	1.2801276427700001	-1.64306906779	2.28300873945	-2686.916589	0.998120082258	40846	0.0026	1.5086036319299998	1.69473368675	-2717.79424549	0.88603826376
11384	3701	944	197	26.0	0.121	0.5743	1.06122445479	0.47175517274800005	-2101.54916813	0.610433036075	47	0.3943	0.632305864609	0.9004480568819999	-1812.47377438	0.8373479081090001	348	0.0752	1.2363646172799998	-2.81403726326	2.2837652470400003	-1724.59443603	0.995424986956	2715	0.0093	1.42375357604	1.8967901326599996	-1735.03524138	0.930703614072
11393	18	14	3	3.0	0.8265	0.8265	0.46627702295900003	0.46627702295900003	-9.53471158301	1.0	3	0.8265	0.46627702295900003	0.383199132979	-9.568232924439998	1.0	3	0.8265	0.46627702295900003	-1.0892526989700002	0.5834111438189999	-9.55082386301	1.0	4	0.7232	0.585518250513	2.92974785629	-10.0248727931	0.6738395968780001
11466	79	55	5	4.0	0.7137	0.7826	0.526576178989	0.454838088764	-48.509763228800004	0.8460921653740001	5	0.7474	0.531962079412	0.496036089957	-47.7042936447	0.9399878275939999	6	0.7091	0.6030459064370001	-2.04414145394	1.2374579589399999	-47.8403039159	0.9815345701	11	0.4897	0.7468600740629999	2.66285546822	-48.7043180805	0.830014603658
11502	93	31	19	11.0	0.3817	0.6186	0.5715854793990001	0.419797419258	-59.195817651400006	0.7797725840180001	15	0.4773	0.520848259509	0.851000778377	-54.6772450164	0.906818387011	25	0.3116	0.666334800109	-2.29565496457	2.04845133899	-54.2841063399	0.965364880811	51	0.1641	0.739666325265	1.9310857649200002	-54.7819952385	0.9110713746770001
11512	1687	523	171	19.0	0.0564	0.5945	1.0771925903200001	0.466935809371	-1044.44682322	0.277881720894	32	0.4347	0.6173105142840001	0.86664528177	-834.2358466669999	0.537618922698	148	0.10300000000000001	1.1549231817799999	-5.738043436209999	2.70825416778	-707.5220996239999	0.976731687538	215	0.0669	1.21680777057	2.18737112095	-706.863111357	0.978766202663
11562	20	19	2	2.0	0.9569	0.9569	0.6995722506559999	0.6995722506559999	-3.97030486692	1.0	2	0.9569	0.6995722506559999	0.0967214927077	-3.98725679611	1.0	2	0.9569	0.6995722506559999	-2.29476346956	0.10510905797299999	-3.9534991257999996	1.0	2	0.9569	0.6995722506559999	4.6550025672	-4.12397173011	1.0
11574	956	149	60	34.0	0.3588	0.5482	0.660609306177	0.45184714555100003	-413.696364997	0.85472675729	63	0.3299	0.62214837997	0.950797252357	-398.714186383	0.956539069286	114	0.2379	0.793718751388	0.574094596791	1.4736698133300001	-403.194364043	0.9412136044670001	11477	0.0125	1.1015067401799998	1.57684261893	-420.98945178699995	0.411775240052
11595	66	23	19	9.0	0.3334	0.6401	0.5883366122879999	0.37648480437799997	-42.6692410325	0.6332989064769999	12	0.5147	0.47755417032799996	0.8404133096340001	-37.824867331	0.824224558386	27	0.2334	0.678190879884	-9.05723223349	3.6056126274099998	-36.0880506668	0.9682391745460001	24	0.263	0.6741577331149999	2.0369827687	-36.2056868635	0.9435570536460001
11607	30	29	2	2.0	0.9698	0.9698	0.785509238863	0.785509238863	-4.38434238026	1.0	2	0.9698	0.785509238863	0.0652014985681	-4.39557914245	1.0	2	0.9698	0.785509238863	-2.31159074812	0.103697882837	-4.46124635523	1.0	2	0.9698	0.785509238863	5.17827529635	-4.50813808578	1.0
11631	1818	252	285	42.0	0.0941	0.5427	0.993349256718	0.456166026676	-731.634538741	0.34830407749799996	84	0.3108	0.642570559877	0.958152138539	-584.92232196	0.7563511862890001	1448	0.0213	1.15571764845	-10.6402295358	4.464122270990001	-546.4057309240001	0.959748405591	2168	0.0151	1.18199292202	1.7592030902900002	-548.159861138	0.947745209847
11632	41	33	3	3.0	0.8351	0.8658	0.50495875874	0.505632133424	-20.236172873	0.954170529965	3	0.8658	0.505632133424	0.342615626752	-20.2189040445	0.954170529965	3	0.8658	0.505632133424	-1.54574102238	0.7533205034	-20.2733692392	0.954170529965	5	0.7224	0.657838864761	3.0872190604500003	-20.9624764706	0.793324974225
11634	21	15	4	3.0	0.7171	0.8333	0.487193811444	0.416169992968	-12.5636613602	0.752164188625	3	0.8333	0.416169992968	0.47219578176700006	-12.2185856565	0.752164188625	4	0.7407	0.555799263161	-3.8927773946300004	1.787324299	-12.1997246293	0.944002475416	4	0.7407	0.555799263161	2.7668595349	-12.208129451	0.944002475416
11659	152	26	56	22.0	0.1915	0.5691	0.620547653782	0.405661758762	-69.5478089042	0.406401000718	33	0.3766	0.523773173205	0.9439831003550001	-56.6422794833	0.757256677376	88	0.1254	0.723709983909	-12.4153122019	4.662579704750001	-52.9070559939	0.9556446224590001	79	0.1322	0.724690433378	1.8090518708599999	-53.0877951859	0.952377385566
11669	27	26	2	2.0	0.9668	0.9668	0.763427993563	0.763427993563	-4.27708539356	1.0	2	0.9668	0.763427993563	0.07226745039219999	-4.289586505430001	1.0	2	0.9668	0.763427993563	-2.46119925381	0.130966234435	-4.275509565869999	1.0	2	0.9668	0.763427993563	5.04124925995	-4.4080766021399995	1.0
11745	7319	1352	328	39.0	0.0684	0.5521	1.03605692786	0.471862845101	-3502.01449928	0.299144675697	79	0.3403	0.6558719827699999	0.9375548546670001	-2777.39808035	0.667429985047	1231	0.0232	1.41475195839	-5.2154217559500005	3.0031259609	-2514.17597887	0.993251324005	4510	0.0063	1.5017182442500001	1.8859648662400001	-2516.21652982	0.980388789403
11747	6667	1394	246	34.0	0.0967	0.5596	1.0109384506	0.472075603626	-3418.49015203	0.468891950002	67	0.3587	0.649085368014	0.9254783277349999	-2826.23885977	0.773971007617	940	0.0319	1.3910901714100001	-4.034973439130001	2.7076387944599998	-2633.75187187	0.9948980674079999	5441	0.0056	1.5120345628100003	1.8709751195	-2640.68668916	0.961503611376
11749	7334	1456	911	37.0	0.0331	0.5556	1.4413474207499999	0.475027111724	-3654.92960325	0.349091037703	72	0.3503	0.651852261759	0.930814386505	-2933.74877183	0.6957368916600001	1019	0.027999999999999997	1.4135588768	-4.62327494431	2.82387194264	-2667.50445359	0.9970408830299999	4345	0.0064	1.51400111433	1.89811218257	-2671.84401243	0.975035680648
11753	5908	1102	421	38.0	0.0661	0.5526	1.14582891153	0.470894869794	-2842.61842531	0.35383641351899997	75	0.3418	0.652519049065	0.936689816517	-2280.52987508	0.706399605511	1104	0.0253	1.3703841122100002	-5.19170838203	3.02516078263	-2086.64687703	0.996775549289	4185	0.0069	1.46295735351	1.8702368323599998	-2089.33976898	0.9784849605670001
11770	3813	446	557	55.0	0.0583	0.5342	1.1264896069600001	0.46182691454400004	-1375.88533482	0.386928042244	118	0.2898	0.662324026453	0.9667872772849999	-1116.92828659	0.815467649453	948	0.0378	1.18197829419	-2.9836220253400003	2.80001666107	-1065.64945851	0.987554847583	12020	0.0063	1.31261874453	1.68521636644	-1071.88508294	0.9198824138480001
11801	2637	652	182	26.0	0.1421	0.5720000000000001	1.0683060767499999	0.47069155176000005	-1474.85955269	0.6137485277	46	0.3891	0.629041611417	0.904910406859	-1272.72410861	0.84826139796	404	0.0585	1.2098360563	-3.65613476569	2.57889337265	-1217.34136239	0.9851796965	2093	0.0116	1.35124216345	1.87987447351	-1222.17661347	0.9387979902150001
11826	4363	1041	211	29.0	0.1307	0.5686	1.0321138784700001	0.47496308032799994	-2397.28376395	0.615275529749	53	0.3805	0.640192708469	0.9097517447869999	-2073.67532087	0.845420611224	335	0.0868	1.2261950528899999	-2.13518589963	2.11176725662	-1982.72331205	0.993549680224	4416	0.0068	1.4539701970899999	1.85850572999	-2001.38970572	0.905989240695
11985	1628	163	342	55.0	0.096	0.5327	0.968403037645	0.451072495389	-529.674389146	0.469309606607	114	0.282	0.643059780494	0.973037708724	-442.83406651300004	0.875064329988	359	0.0867	0.9638622622130001	-1.11333708508	2.31091140146	-430.70737395300006	0.991967244133	7746	0.0127	1.11595890745	1.6103948563600001	-437.03817157199995	0.858258152792
12001	16	14	2	2.0	0.9143	0.9143	0.483050901317	0.483050901317	-6.0283225801	1.0	2	0.9143	0.483050901317	0.230006374419	-6.115373910519999	1.0	2	0.9143	0.483050901317	-1.3224151853200001	0.0773953615729	-5.938715048500001	1.0	2	0.9143	0.483050901317	3.5146087521099996	-6.5224130661	1.0
12003	68	11	17	18.0	0.5321	0.5875	0.24572518545699998	0.330817297557	-30.095686033000003	0.9066779867489999	25	0.4179	0.451406128308	0.950252451003	-29.816914515700002	0.940892207296	26	0.4247	0.467118240972	0.8120916793449999	1.33909100797	-30.1624308192	0.9347803625910001	147	0.1497	0.574506078509	1.56029413381	-31.9247202714	0.46038395402099996
12005	682	50	81	61.0	0.2645	0.5337	0.45772186442199997	0.422264159819	-178.770979277	0.448650159719	119	0.2743	0.603360910235	0.982103146613	-149.39456329	0.876152106588	716	0.0606	0.850674693297	-4.47462692411	3.7507777220099996	-148.24002315	0.9142480150679999	2788	0.0333	0.884101294068	1.5441083818599999	-149.059398735	0.832912491302
12006	392	48	44	35.0	0.375	0.5472	0.460035164831	0.41320751836400005	-145.736262538	0.8122775572550001	63	0.3189	0.581629259591	0.9646644070739999	-137.564278508	0.9904106482520001	112	0.2102	0.71766431137	0.418831133259	1.7466596848400002	-139.200641827	0.9638027945759999	2787	0.0342	0.876332498225	1.53927204265	-144.26558372899999	0.549282073547
12011	7182	1117	399	46.0	0.0636	0.5431	1.07955120375	0.472164814364	-3103.90828509	0.323840454155	97	0.3182	0.663254481601	0.9509419486049999	-2473.81691452	0.7221401379629999	1567	0.021	1.38179272336	-4.8536412218	3.06534468121	-2285.7587757	0.993887587872	8609	0.0047	1.48117915081	1.80565545053	-2290.28029468	0.9695467700589999
12012	6326	1065	268	42.0	0.10300000000000001	0.5474	0.942167398873	0.470457714412	-2867.35297013	0.44162886824600006	86	0.3284	0.65788605885	0.945207557624	-2355.95282536	0.7903781749690001	1037	0.0322	1.33366567785	-3.49750906204	2.70978555657	-2220.05912606	0.995184872155	9859	0.0045	1.47477683691	1.78939265159	-2228.71258198	0.9467141104350001
12021	8036	1172	487	50.0	0.0647	0.5399	1.0536773089700002	0.47260456668000006	-3338.40595964	0.227509874774	106	0.3106	0.665986609576	0.9551193962160001	-2598.8698208	0.665770211924	2640	0.0127	1.4285477955599999	-6.963664070389999	3.56114352852	-2362.95454892	0.9931436575820001	7870	0.0049	1.48838525283	1.8184285180400002	-2365.36501831	0.984261559446
12127	7343	903	699	58.0	0.0592	0.5343	1.15695514455	0.469637850944	-2737.53948724	0.292230019033	127	0.2922	0.671679002983	0.9644586353299999	-2169.10392821	0.744207380587	1836	0.0212	1.33953994778	-4.20115094743	3.0540218576	-2028.88979015	0.9916284235439999	16720	0.0039	1.45169172081	1.7322437734099998	-2035.05515306	0.956420830006
12129	7984	1191	513	49.0	0.0569	0.5409	1.07804683064	0.473225701308	-3363.43956188	0.273153542003	103	0.3132	0.664844606853	0.9536979173729999	-2659.62988241	0.694432907659	1097	0.0305	1.35863877873	-3.6066257489	2.71742311315	-2445.21602856	0.9931084050910001	9724	0.0044	1.49545930757	1.8021271216599999	-2452.82696768	0.959469561993
12139	344	201	53	7.0	0.1625	0.7182	1.10380934962	0.46595026128600003	-233.529661489	0.509029337384	9	0.6441	0.554141936004	0.629589743912	-205.115908727	0.6206229866690001	20	0.4284	0.895600418688	-5.09370682876	2.15080592013	-176.50029664299998	0.946846477512	23	0.3836	0.9280045822849999	2.67312219707	-176.49980821900002	0.9414781227869999
12141	188	107	22	7.0	0.2703	0.6970000000000001	0.811459063795	0.475376359444	-128.508022196	0.523342220541	9	0.6256	0.563000007213	0.645907901227	-111.916033749	0.637869762031	25	0.2908	0.901156924253	-11.181507930999999	3.3720985584099994	-94.8710849248	0.967280616862	16	0.4395	0.836706688402	2.65486223398	-95.37628025110001	0.9253761879979999
12142	560	325	59	8.0	0.1853	0.7065	1.1451044192200002	0.491207257698	-380.898818807	0.581121696897	10	0.6438	0.561250390902	0.633877329528	-338.430423336	0.682150744111	34	0.3145	0.994072985696	-6.044396347519999	2.41273523461	-298.785668653	0.9936407160070001	35	0.3093	1.01086959241	2.6178863456799997	-298.713386947	0.993995730351
