	0	HMP_geom	HMP_mete	HMP_zipf	EMPclosed_geom	EMPclosed_mete	EMPclosed_zipf
24	24	-0.5626705951835754	0.5160068337356651	0.8726554487485692	-0.40799993692139935	0.5766492446329288	0.480414677945093
25	25	-0.5540915943908609	0.49695425324855397	0.7997741215984646	-0.4230793153562628	0.5754636061870537	0.4796254393034797
26	26	-0.5092437077083458	0.5247074312217669	0.8595889938455463	-0.4442310596849667	0.5725076517797792	0.3927057585068484
27	27	-0.5047562895519107	0.5241823112822139	0.8362149287343879	-0.45748795376170437	0.5585231197456773	0.4935845183390433
28	28	-0.5545255050754443	0.5237545763745799	0.8751894006662055	-0.36907429452814156	0.5475857497843634	0.49816934059986534
29	29	-0.5257102956576485	0.5059671744613299	0.8698685288077369	-0.39040122060878196	0.5507961039678405	0.4627679949325555
30	30	-0.5159349658202859	0.5111161325815337	0.8400022293587999	-0.45102083554635497	0.5395407152753444	0.5431298423393365
31	31	-0.5739568623240939	0.5372593873041922	0.8644332979378876	-0.4240282730971925	0.5528992866114859	0.46101650888931306
32	32	-0.5763319463535768	0.4833864086598981	0.8467199639696423	-0.4416996608820668	0.5490756145388684	0.4861200429033811
33	33	-0.5905614884091649	0.5093161316715465	0.8407692721313991	-0.4555350295979056	0.600227510097086	0.4367389967277213
34	34	-0.6095315844428776	0.5423736975354582	0.8279855676288624	-0.3969455506637472	0.5646151176262827	0.48164016865949666
35	35	-0.5451202542769306	0.502205722937058	0.8436316345690137	-0.38674047631654457	0.5603943572428993	0.4179919413784776
36	36	-0.5543891380020345	0.5108580675133146	0.8470652886686394	-0.40954180290815556	0.561245056974177	0.48279376421234543
37	37	-0.5362692728389099	0.5163454520576104	0.8559468401449128	-0.42779134822271475	0.552305770513072	0.48951893979312594
38	38	-0.5354462561322033	0.5487080127358556	0.8656137400772639	-0.5058892533680069	0.5601458765936775	0.5053368676827742
39	39	-0.5047333667035412	0.5040209530594619	0.8650281518011546	-0.4208392783559637	0.5409777933349964	0.4281836257547951
40	40	-0.507073920931587	0.5229854512482063	0.8723958540791339	-0.4164265391852714	0.5634542609400442	0.4719578584175557
41	41	-0.5133446866014458	0.4772752877089197	0.8808524551742744	-0.41791534107309375	0.5476283419234014	0.48228050738031875
42	42	-0.5173177918417959	0.5448142978555849	0.8342569322849536	-0.39999841032560207	0.5565035293423548	0.5035681762645489
43	43	-0.5235952363484543	0.5186263974607985	0.8477530267969273	-0.40845667886717096	0.5517313057885226	0.5038703571140466
44	44	-0.4931247121806192	0.5615808829891888	0.8738104378724643	-0.39973170074595454	0.5587661236947479	0.45945492489017237
45	45	-0.5910450540585844	0.4957673836219803	0.8719579851853543	-0.3517850792239517	0.5807594767669407	0.5242337840174884
46	46	-0.5412743194915437	0.5519719253510372	0.8506422191184356	-0.49106315290626007	0.5890656768095444	0.48729842431275405
47	47	-0.5286342742759589	0.5122703632446087	0.8513978412214315	-0.4524352934828806	0.5737301189229533	0.46200301740619365
48	48	-0.5986345606366724	0.5146244520614386	0.8478202689603822	-0.4274086305910158	0.5757759688224767	0.5950513238278814
49	49	-0.5911812484998482	0.4749677607001431	0.8496313374748686	-0.411268581445958	0.5637118975499388	0.503338526781939
50	50	-0.5358342211803099	0.5127117044832511	0.8518617165697793	-0.4241676504720847	0.5628354044071245	0.4979873940995859
51	51	-0.4988346013676095	0.4924231798388113	0.8686876343623522	-0.37231653872267073	0.5599600168350691	0.4432394433897617
52	52	-0.4354651891218655	0.5350850474676937	0.8653047922196316	-0.45633159648901117	0.5486457643053968	0.4934067189859103
53	53	-0.5505458630270851	0.5034760161444977	0.823120604524147	-0.4164412294838687	0.5808800194466783	0.4889874409094245
54	54	-0.5819773999409711	0.5311125663015587	0.8560521358564002	-0.4556112269388241	0.5723000099747205	0.4201767934805558
55	55	-0.522799194558136	0.5138024431403071	0.8476694462905184	-0.390506258244967	0.5643898939934757	0.49463243135656376
56	56	-0.500373632769718	0.5508701356797566	0.8728597961116047	-0.4342776758879851	0.563294737232032	0.4255262028037285
57	57	-0.5499026904509648	0.5029336736321962	0.8397441271630931	-0.43287176954033885	0.5837234809099017	0.4984386330970871
58	58	-0.5277383638860479	0.5153554906673005	0.886329413297966	-0.4113780051977008	0.5609695397789422	0.5482475147869875
59	59	-0.513623785226009	0.5387270412377926	0.8193234427955844	-0.4651489447454499	0.5711852533363411	0.500910776095003
60	60	-0.5255878844634165	0.5075144926557359	0.8779436214388517	-0.46126672058862833	0.5416423993219912	0.5015469804367424
61	61	-0.5412624516599224	0.5081733388398654	0.8725916898663078	-0.434599242094328	0.5263290792457691	0.4304591005802016
62	62	-0.5810001731113685	0.5070009592297736	0.8803978681955438	-0.45315359385567777	0.5673411200729197	0.5244083028631826
63	63	-0.5704296800001639	0.470733161546801	0.8740517805616801	-0.45540775871228867	0.5684823828903993	0.4806974666090261
64	64	-0.5281510950729805	0.531520743615503	0.858773846575073	-0.41483706315118707	0.5751001273604374	0.5392355753340163
65	65	-0.5583283062740602	0.5290817992512359	0.872522869736345	-0.37321840307173687	0.5841170806940106	0.48656000620198836
66	66	-0.5133351862931691	0.5132599246598252	0.8246068473904908	-0.38483763162588447	0.5455123580374303	0.5125086913379765
67	67	-0.5740080638647242	0.5130637220399895	0.8716630947689614	-0.45147787329916744	0.5583140755550252	0.49351251638685795
68	68	-0.5506030204590567	0.5146692324195041	0.8286152197830533	-0.376748361749115	0.5364428243822327	0.4784531738303092
69	69	-0.5278940724524142	0.527598711499662	0.8556238833820334	-0.3901048102954736	0.5604545867096206	0.46031009581408533
70	70	-0.5232861419078033	0.49739344629933424	0.8777292459697714	-0.41675888989835636	0.5800504129757538	0.5158282193495642
71	71	-0.6602241839910041	0.520038063634322	0.8582824089150037	-0.39101821477285637	0.5370109006323327	0.5028661004820901
72	72	-0.5860472019561372	0.5295712364172728	0.8443640709366502	-0.5261435094448778	0.542382587929851	0.4587969625691014
73	73	-0.5488510508835848	0.5344521783043104	0.8509854471597796	-0.4167532142305065	0.5600942821679898	0.46689381094493226
74	74	-0.5242488650997401	0.4957863691688661	0.8776900138080165	-0.4242415386911234	0.5333821152430346	0.5396795129295201
75	75	-0.5703227632188189	0.4917911664142789	0.8780143140894461	-0.4357078770846688	0.5636157888799228	0.47132992074304725
76	76	-0.5645728450881627	0.5066444217035573	0.8804869730320427	-0.4330567010429708	0.5566619568498851	0.4675849973094078
77	77	-0.5454469536916738	0.5375841266361168	0.8519089237946397	-0.41086499879572014	0.5401311262514703	0.4523319533905503
78	78	-0.5313947937537284	0.5422882949712163	0.8729133864133404	-0.47641298566082413	0.574599554305238	0.5674682750700012
79	79	-0.5749676145155831	0.5230912825072614	0.8879069992002785	-0.4597044355273918	0.566359049114456	0.5097108941850624
80	80	-0.5951800524326559	0.5279738363052747	0.8523531975269794	-0.4069274647401514	0.5662424539767787	0.49884422333084577
81	81	-0.47051192146714377	0.5221558612095143	0.8647543318394151	-0.4803010366644985	0.565399558923241	0.5023615834998937
82	82	-0.5575570185700292	0.5141958044227276	0.8746090161030801	-0.40495319144206915	0.556770036295496	0.5614710198224745
83	83	-0.515610645982606	0.48128846036578404	0.8804492748564481	-0.40837920503692	0.5740782992916965	0.461872286356318
84	84	-0.5963198096401868	0.5029676640792446	0.860629863335242	-0.4694333635555774	0.5657171506745666	0.4560713847326063
85	85	-0.5348257612329568	0.5081031677109112	0.875238852780385	-0.4719473782212458	0.5726680556403746	0.5245839504342543
86	86	-0.5732508564410953	0.5358979452890068	0.8112654604964097	-0.4190933850307899	0.5744045241386119	0.4831688281991678
87	87	-0.5746315846447003	0.5193619979446816	0.8547277403012339	-0.4823865224243592	0.5865399659677039	0.466748970351052
88	88	-0.554781910164163	0.5314313376303513	0.8277081799789605	-0.422275530704785	0.550603429256532	0.5381814236768011
89	89	-0.5862425848927196	0.5108988824029802	0.8650428018554837	-0.44019805361263353	0.5316049721823153	0.5236034257133274
90	90	-0.5325758553962788	0.5064587327306341	0.8653530384321414	-0.42992218157447687	0.5562945150862079	0.4545027206699105
91	91	-0.5031919445657226	0.5213393204723443	0.858797455222434	-0.45023913954623435	0.5690789362581985	0.41215850902854584
92	92	-0.5635230317969112	0.5086570651081551	0.8675540949180649	-0.45208218087101454	0.5802448805821662	0.44387939930198966
93	93	-0.535631530816088	0.5289690101967464	0.7972437584569673	-0.406604355040825	0.5769033036538859	0.4769335490588088
94	94	-0.5619911452952749	0.49513275394561673	0.8274702228290958	-0.4608992816522584	0.5639286179020122	0.46792497627609725
95	95	-0.5692551595557032	0.49944251521127364	0.8354206563700689	-0.43794293684528723	0.5585026672581109	0.46273835637580896
96	96	-0.6175871049577973	0.497093244269153	0.8619844574012386	-0.40488308457311034	0.540243906797394	0.496267631508106
97	97	-0.5622268833818305	0.5373914124701383	0.873890621585832	-0.44590809487847266	0.5665740019877317	0.3978882818745661
98	98	-0.5480209782391403	0.49795225280654565	0.877347432162484	-0.41815155857103614	0.5596842620317746	0.4895074347547113
99	99	-0.5276843809834372	0.5164285184865565	0.8213411129041653	-0.4549028508652354	0.5491772030184914	0.4634912597488624
100	100	-0.5544009331606975	0.4949224142972531	0.8691310317604082	-0.425477194338263	0.5659585788410042	0.4534571909058261
101	101	-0.5623405580060123	0.538036578413037	0.8681400690170004	-0.41340111539324687	0.5687431227863624	0.5235031801392074
102	102	-0.5025125476783452	0.5208700595482539	0.865361887841598	-0.49590681566404005	0.5726678468127074	0.49079316713381416
103	103	-0.5946837289624395	0.5163024173613868	0.8223813332821263	-0.45162009983144924	0.5592258994993333	0.48966146126576177
104	104	-0.5675662113467058	0.5200022012985973	0.8559837826493977	-0.4394571216831068	0.5690194628237316	0.5190564751744752
105	105	-0.5724336960489919	0.5176801178591962	0.8697714236807224	-0.37649246802510083	0.5611971423905859	0.43027792795665326
106	106	-0.5120971480568856	0.5453561625220291	0.8560332983280116	-0.39620464927170784	0.5547349687920403	0.4858349780185241
107	107	-0.5123485136200738	0.5250500887883183	0.8369070079182316	-0.4479610338193718	0.5833263669203919	0.43703700567979975
108	108	-0.4507268881914143	0.50469625611274	0.8415702376653165	-0.44545019191279867	0.5627400720008836	0.4702016880892786
109	109	-0.5380610788849833	0.5413331027433769	0.8512869006823671	-0.4922918781151088	0.5788035372718859	0.44500467166359486
110	110	-0.48846691304447626	0.5176388321376937	0.8718206034554657	-0.4576649512717847	0.5771220935956669	0.3971386368119262
111	111	-0.6209232222492268	0.5403076425066323	0.8642564145335588	-0.4498690202634981	0.5639167841655127	0.4798862394468092
112	112	-0.5172070648567741	0.5468693191424528	0.8728239704188909	-0.4221930279996361	0.5632442910522145	0.49151826665616805
113	113	-0.5187825431136366	0.5387973805130551	0.861392202455808	-0.4064456058427455	0.5672634505255062	0.4767921906182318
114	114	-0.48495664404561795	0.5280208434748297	0.8585977461367291	-0.3964492653784182	0.5695895238537203	0.4766680977486485
115	115	-0.5275411088932801	0.4958837608347511	0.8579273287735427	-0.4642220317702474	0.5555444620741907	0.48784203608306054
116	116	-0.5453747991225619	0.518862172606927	0.8421968974086308	-0.4148204616161548	0.5675678815151334	0.49521830633106595
117	117	-0.5427850204134027	0.48868481615959936	0.8497059260666339	-0.3890323047848894	0.5726798059670134	0.4415087421833255
118	118	-0.5522118089888576	0.5231815236035944	0.8699416891275913	-0.4153417205058531	0.5908908652695266	0.5127926743908765
119	119	-0.5037815221214762	0.5249458508859075	0.8278712057423248	-0.4382306511787366	0.5633889651056075	0.4621479229354914
120	120	-0.5246835727570185	0.5256810436832811	0.8365278931679183	-0.4670546741081486	0.5582900919675837	0.48096501867988845
121	121	-0.6048737343785372	0.5555308732715429	0.8884510286902918	-0.4683080331613785	0.5518731205929592	0.47893830417732147
122	122	-0.5139998681569352	0.5192134486457768	0.8708268662820601	-0.38049865165772495	0.5598040027905083	0.4990731680972932
123	123	-0.6239706246531825	0.5345613747870934	0.8257132846695261	-0.4537643899175539	0.5673204057568342	0.5121697980671093
124	124	-0.5681380445764492	0.5356580917211654	0.8292375302824654	-0.4181762331818276	0.5507734739527979	0.4962285148580398
125	125	-0.49010815141087777	0.5435367115485278	0.8723727560665915	-0.4484326525541373	0.5336578457420891	0.4869060942736966
126	126	-0.5685491586233192	0.5187669524077849	0.8718352261799355	-0.348569584307684	0.5318567360231389	0.47302960090825413
127	127	-0.568761933418307	0.5312219879050668	0.8442420157727545	-0.4826841428889978	0.5787575236413492	0.48718713192135793
128	128	-0.5007554089487883	0.502065564413479	0.8533523924707892	-0.47646805050066926	0.5629850145761548	0.4361482452620865
129	129	-0.5795295002248363	0.50782401081822	0.8727217360093766	-0.48663504492738474	0.5601677256172167	0.4795761446713264
130	130	-0.5337789455030869	0.5268705406904585	0.8683558151644671	-0.4542678675920251	0.565945345570656	0.5396023657031719
131	131	-0.5984415559093196	0.5194264674280508	0.8290142572482896	-0.4660200556903925	0.5489819199915063	0.45398560283779166
132	132	-0.5121137941776122	0.5244253874424353	0.8238488337219321	-0.42278863018697416	0.5444262168089513	0.45393651659429585
133	133	-0.5181375844887567	0.5433405934750564	0.8256525308331807	-0.45184143619890144	0.5512295924311889	0.4867277398847562
134	134	-0.5229788512303436	0.5269208047968662	0.8548800042829733	-0.3932772179595913	0.5622052765178794	0.506067243358109
135	135	-0.5559199287031633	0.5121432647190718	0.8462115888864657	-0.46044292704351064	0.5389289169979833	0.471899240234645
136	136	-0.5025875117146669	0.5382223559340216	0.8771968504357269	-0.4431884678915303	0.5578854762960896	0.4994661381052409
137	137	-0.5583477670713791	0.516169672161498	0.8274466761494391	-0.43375281011931627	0.5659060402433898	0.5011792359003743
138	138	-0.5093545850579606	0.4916078204603859	0.8286459643692216	-0.43186159720164935	0.5785154549335476	0.5087506698848882
139	139	-0.5360758000691339	0.5173778159075225	0.8053493033317258	-0.39482816730037645	0.5533717185869331	0.46008228208984314
140	140	-0.5831731926215739	0.5093652832560642	0.8363350379991448	-0.4555553786010071	0.5869926630292975	0.46576945898682937
141	141	-0.5927655600557606	0.5219972441642287	0.8585165450326072	-0.3957659370353713	0.587363368363623	0.4866075991913234
142	142	-0.5956063951790908	0.49552367507882084	0.8655979507228697	-0.3574666903483597	0.5677910085076739	0.5166423477811609
143	143	-0.5140108794859073	0.5312171310911448	0.8606596901016283	-0.444454944479361	0.5543975835937384	0.4988724227558839
144	144	-0.5692745014077916	0.5478910916802872	0.8798210665050482	-0.45766586393336606	0.553118854928827	0.41792282233592826
145	145	-0.5184162855959885	0.5069451840594497	0.8830323937515571	-0.38906877612757446	0.5615855030169632	0.4972503698739221
146	146	-0.5809250361038358	0.5187672112555972	0.8654402468400697	-0.4097988300769282	0.5670525176309728	0.4388268642457496
147	147	-0.5610954071302505	0.4817028943899775	0.8538219790578514	-0.36246071689938164	0.5527429021268433	0.5135422006554264
148	148	-0.5573264651708817	0.5173861546190958	0.86924746760067	-0.41671416433115166	0.5301967600367157	0.4982847622545569
149	149	-0.5207057770316478	0.5066455042365298	0.8754483239018067	-0.41017171964123567	0.5652118065669907	0.4662339901578528
150	150	-0.6052389373732928	0.531639949726499	0.8438062378101946	-0.4458258746598166	0.5372413449731459	0.5100771573006602
151	151	-0.5453054406491015	0.509162709969544	0.8350632726059307	-0.5046489453466453	0.5730634809914257	0.5125547313128609
152	152	-0.5889751255103096	0.5234293722922434	0.8519837462225177	-0.4118562628922265	0.5455161691439019	0.39142499271928116
153	153	-0.5227688593107591	0.54464832209984	0.8212865504111928	-0.35598264002104485	0.5739261689450396	0.4450253298763259
154	154	-0.5024211249073315	0.5264699538119061	0.8587301084016818	-0.4469404854296872	0.5807564000874561	0.5126369484782499
155	155	-0.5833678579273539	0.525322736288307	0.8511442700716475	-0.3864805783211881	0.5808871880015751	0.4893068229560252
156	156	-0.5813494294521151	0.5103989596260938	0.8549484008992074	-0.4601407208906237	0.5614405503313269	0.4211827020444653
157	157	-0.5339497468893217	0.536401619196356	0.8178462511588754	-0.4456939464670617	0.5640089098932768	0.5242352069822303
158	158	-0.5602409223577097	0.5200274047422859	0.8725306291142103	-0.4076588838677602	0.5379164440468884	0.47305268846438914
159	159	-0.5098964983521292	0.49747528778507377	0.8619064948665223	-0.3788347830900192	0.549424151699081	0.407575507076957
160	160	-0.560225716214891	0.534632043041869	0.8520377817893434	-0.42645327150696927	0.5586649227128266	0.5007149178674616
161	161	-0.5835246615741321	0.5392293415444044	0.8737079496668829	-0.40337026826018885	0.563071608237836	0.41158250249119377
162	162	-0.5520289062788349	0.509412545825921	0.8217966548845982	-0.39690016663312677	0.5693354594180782	0.4320510174873223
163	163	-0.5778323467902227	0.5198414682810573	0.846604337052695	-0.47316609728049913	0.5583755827097032	0.5068000936882381
164	164	-0.5375932704982394	0.5172991278726266	0.8271878773062873	-0.4339006728186831	0.5649073887055965	0.43910623667077187
165	165	-0.5708486284150255	0.5218444405883843	0.8623322489226259	-0.4439914659527326	0.5797626523508587	0.5047087364517914
166	166	-0.5001789878589168	0.5263493210956612	0.8561196244578111	-0.4273180165451439	0.5596846137617554	0.4059447063218998
167	167	-0.5298722660316479	0.5412859928764835	0.8669398045611693	-0.4501564234721927	0.5897754150403548	0.42574660251607416
168	168	-0.5645564428153519	0.5304500364213292	0.8690899480507526	-0.4264958428529623	0.558448761432664	0.5129754864135052
169	169	-0.5269985479652444	0.5182414626689333	0.860916468793941	-0.4121241059209307	0.5879405883946807	0.47330267647044416
170	170	-0.554304712864744	0.5070248553757162	0.8410227897476531	-0.42368975882455306	0.5725980337002559	0.47134906738106064
171	171	-0.5368200053006456	0.5234952092441204	0.8252229561317559	-0.45674989683388	0.5437132632619252	0.5351901273381497
172	172	-0.5431430368672414	0.5189325479580094	0.8791147667264498	-0.4546586275528315	0.5856688349647788	0.4600440901492835
173	173	-0.5597633710214518	0.5062062999294236	0.8647623824163578	-0.3876840812469981	0.5873745635624601	0.4768220177116551
174	174	-0.5668462719555623	0.5475248459051468	0.844625470507334	-0.44364180948000603	0.5799060670399604	0.45891298785808965
175	175	-0.5198985175568639	0.4959422753534048	0.8575747827095536	-0.47468256876327153	0.5566940268225935	0.4805593380017125
176	176	-0.5311095920012706	0.5217602440214857	0.8422580963537136	-0.40563130580523954	0.5536800192121624	0.5293944208870607
177	177	-0.5537556981262178	0.5284720448992188	0.8640489821947203	-0.48497327954533476	0.5480701380405085	0.4873831225497154
178	178	-0.5619957633783121	0.555760043099657	0.8715813260347756	-0.4689249709085188	0.5639873351926619	0.4682800366604424
179	179	-0.5389449653598718	0.5137196896741137	0.8443872158608359	-0.41671065911893274	0.5779497843338685	0.40276788640129507
180	180	-0.5103211624680306	0.5086656860055531	0.8740997696582368	-0.42847783268724404	0.5514000923140173	0.5341466575178366
181	181	-0.49458959434379995	0.4917549242560657	0.8462250828404508	-0.46989159232898564	0.5737046748060104	0.3938785347382366
182	182	-0.5180744245854171	0.4743868709783479	0.8854949894503524	-0.38474360962198534	0.5636321147658045	0.4924938424422695
183	183	-0.5573564057896082	0.5324524846827067	0.866004715555197	-0.41366975120632726	0.567758423576054	0.45555488767200325
184	184	-0.5293031907489344	0.5234568153450918	0.8300387576136852	-0.42112672606997703	0.561511773118187	0.4630020649196923
185	185	-0.5228019271506846	0.5322349503054274	0.8532671766467049	-0.3875081328778682	0.5460578541675352	0.4238764253031776
186	186	-0.5941506452652211	0.4846702478070292	0.8687797062469879	-0.41381261854844636	0.5524496027471227	0.47084348322677605
187	187	-0.5229786455549063	0.5110129439949135	0.8551535550637832	-0.47945047144623315	0.5797884800387106	0.48638708526992164
188	188	-0.5563966277319885	0.5109709388215775	0.8650944548173046	-0.42324958960794956	0.539777063596335	0.4678831480210515
189	189	-0.5726345642641084	0.4832065323664007	0.8678085056419395	-0.42829289348389693	0.563605239367693	0.4326804082734475
190	190	-0.564086152551708	0.5410163726279648	0.8242310680661635	-0.45413645487292753	0.5418783930847614	0.5320804227100343
191	191	-0.5332180959876565	0.5217439396551863	0.8468859427634732	-0.4301298400348803	0.5519795626204725	0.4762039522187374
192	192	-0.5256013859784832	0.5262158203841781	0.8502258844233092	-0.4423604808532796	0.5483913195298978	0.4278191204579939
193	193	-0.5091786642737748	0.4932887220079638	0.8812798866219599	-0.43380684829134336	0.5455362853324754	0.47754347316016205
194	194	-0.4898359943956031	0.5288166495423198	0.8673345768712962	-0.36959252347598964	0.5623949045952397	0.5025982532078269
195	195	-0.47814388946619474	0.5207394806687413	0.8666862522690357	-0.39253005148091824	0.558025786219682	0.48116043236139067
196	196	-0.5388855944622946	0.5313615224913856	0.8289266403221686	-0.43605257752208354	0.5559796422001094	0.4690727019996466
197	197	-0.5557574108811938	0.5436768334159624	0.8608029556424823	-0.42826481874837063	0.5670233539808361	0.48814132971381313
198	198	-0.5541434645019613	0.5459986844584426	0.8690654764418662	-0.41416403595868995	0.5575391134683195	0.4671644083886393
199	199	-0.5598450820822074	0.5289604035402303	0.8549464490362254	-0.41080626541933374	0.5857950338446551	0.4368990064677035
200	200	-0.529951533767908	0.5214757114255533	0.8688361825633851	-0.40077666864074063	0.5694903898371438	0.5089210710955001
201	201	-0.5934727579033774	0.5326195184333412	0.8643962776491226	-0.4426397095200376	0.5732561775304706	0.52130358917431
202	202	-0.5977160580600277	0.5252401455320439	0.8417531191117182	-0.46287359177526427	0.5759492862930766	0.47469155905059485
203	203	-0.530694026715295	0.5035246173115633	0.8747517774252482	-0.40702555442369126	0.5316696183268692	0.5101349885566377
204	204	-0.4830428929732746	0.5289003483080489	0.8688000445887708	-0.41721183302873405	0.5790781853057035	0.43331935753789486
205	205	-0.5175495094030444	0.5045951091094505	0.8322763988105824	-0.4676437880474553	0.5742512232813787	0.4352248807750917
206	206	-0.5862779985127275	0.5242248235484938	0.840050484040064	-0.4095385800905294	0.5593325045967614	0.5018898347747933
207	207	-0.5735988851319703	0.5094999414327485	0.8780911587425316	-0.39816078524354037	0.5729754013333334	0.4756113264705666
208	208	-0.5326876487141444	0.521441857744398	0.8595573775413788	-0.46269790367272223	0.5864492336381466	0.4744239814066643
209	209	-0.6148010677276337	0.5014136539301157	0.8575394773921355	-0.45335601864367026	0.5628849677118881	0.47973717596045923
210	210	-0.5093441904650076	0.5271441975993224	0.8467455206092335	-0.48300032976453605	0.5843707602837394	0.5028022640781561
211	211	-0.5060310682810134	0.5284548329788203	0.8368328054929498	-0.46558570708810054	0.5623422175071776	0.5198057494029674
212	212	-0.49292614544816976	0.5196214452261615	0.8616204000266243	-0.49988320217842397	0.5623021681216963	0.5202869413766
213	213	-0.567952406746161	0.5014073141086984	0.8778673137647555	-0.4365935151910803	0.5597028887664421	0.44049171086998046
214	214	-0.624094542263687	0.5314698376116892	0.87051165691349	-0.46315251101530364	0.5394494750439688	0.5135231271056282
215	215	-0.5828823175959212	0.5303055862899867	0.8616572254361202	-0.47983950126366676	0.5740580296963638	0.5137763648652219
216	216	-0.5900761866194016	0.511137205990619	0.8535978587104497	-0.43381390503250566	0.5646312349126358	0.4389432699167182
217	217	-0.5691060409248774	0.5559121413012486	0.8796541493718887	-0.455561063356717	0.5639550865952585	0.4857624467125747
218	218	-0.515035717508905	0.5173443850013549	0.8738437133196669	-0.4518511770766074	0.5747971976683908	0.5026391689479728
219	219	-0.5227370509085567	0.5229541934915656	0.8617861151719226	-0.376766408235308	0.5654447396061454	0.47887145218363536
220	220	-0.5571944463065657	0.5469972101713441	0.8716953551889797	-0.4451127440674687	0.5298776191667969	0.4320073872349889
221	221	-0.5825056498670794	0.5248770706913063	0.865297096511759	-0.41723293806297074	0.5550338015530547	0.48676557232698914
222	222	-0.5688305861959668	0.4793187279058229	0.8672954667123384	-0.4341358883936762	0.5450455965144317	0.47379755023421455
223	223	-0.5601953216047774	0.48902064419181757	0.8404667160792093	-0.4379283783571875	0.5501397736390806	0.5257722639915418
224	224	-0.5338446183840537	0.5291629767659881	0.8632768596308795	-0.47384193062615904	0.5372865967540388	0.39217610430444755
225	225	-0.5292501177966443	0.5094238268696972	0.8689562724883249	-0.3764429817330005	0.5531072802412611	0.5181190457613286
226	226	-0.5442433177803555	0.5170201050360446	0.8475346078260716	-0.4042855710405339	0.5406002223237526	0.41320163423039424
227	227	-0.4940640179348233	0.5105604998863927	0.8692562159976468	-0.43250561381697644	0.5803959794344578	0.5095856249841179
228	228	-0.554132805859054	0.5392398594013678	0.8523414381749304	-0.4001140888693623	0.5582846643324545	0.4752808466624717
229	229	-0.5865337367853799	0.5123184652500199	0.8627444919311511	-0.42089421326058996	0.5625887511236922	0.5011371335339583
230	230	-0.589862272080521	0.5287451317230063	0.8210422097508272	-0.41577016330281175	0.5764326154549848	0.453996717866206
231	231	-0.5738986679912189	0.4796148198120092	0.847307902980735	-0.45243359917895754	0.5482286057764072	0.4331756065163313
232	232	-0.5534277551043187	0.5436624980661163	0.8673824363369355	-0.5018580688332398	0.5512539993312978	0.5597533489833462
