	Grid	PDF
0	0.0510730770244	0.2546301674191406
1	0.05530900067811892	0.25518693989389785
2	0.059544924331837834	0.2557420679413015
3	0.06378084798555675	0.256295535499773
4	0.06801677163927568	0.25684732652845654
5	0.07225269529299459	0.2573974250080053
6	0.07648861894671352	0.2579458149413234
7	0.08072454260043244	0.258492480354344
8	0.08496046625415135	0.25903740529680974
9	0.08919638990787027	0.2595805738430147
10	0.09343231356158918	0.2601219700925819
11	0.09766823721530811	0.26066157817125357
12	0.10190416086902704	0.26119938223162503
13	0.10614008452274595	0.2617353664539286
14	0.11037600817646487	0.26226951504680746
15	0.11461193183018378	0.26280181224808047
16	0.1188478554839027	0.2633322423254995
17	0.12308377913762161	0.26386078957753556
18	0.12731970279134056	0.26438743833413814
19	0.13155562644505947	0.2649121729574927
20	0.13579155009877839	0.26543497784281617
21	0.1400274737524973	0.26595583741909307
22	0.14426339740621621	0.2664747361498668
23	0.14849932105993513	0.2669916585339891
24	0.15273524471365407	0.26750658910639863
25	0.156971168367373	0.26801951243887684
26	0.1612070920210919	0.2685304131408243
27	0.16544301567481082	0.2690392758600156
28	0.16967893932852973	0.26954608528336427
29	0.17391486298224865	0.270050826137695
30	0.1781507866359676	0.270553483190491
31	0.1823867102896865	0.2710540412506702
32	0.18662263394340542	0.27155248516933456
33	0.19085855759712433	0.27204879984054087
34	0.19509448125084325	0.272542970202048
35	0.19933040490456216	0.2730349812360834
36	0.2035663285582811	0.2735248179700934
37	0.20780225221200002	0.27401246547750324
38	0.21203817586571894	0.27449790887846953
39	0.21627409951943785	0.27498113334063495
40	0.22051002317315677	0.27546212407987464
41	0.22474594682687568	0.2759408663610522
42	0.22898187048059462	0.27641734549877206
43	0.23321779413431354	0.2768915468581143
44	0.23745371778803245	0.2773634558553895
45	0.24168964144175137	0.27783305795888763
46	0.24592556509547028	0.2783003386896047
47	0.2501614887491892	0.2787652836220064
48	0.25439741240290814	0.2792278783847462
49	0.25863333605662703	0.27968810866141175
50	0.26286925971034597	0.2801459601912656
51	0.26710518336406486	0.28060141876997075
52	0.2713411070177838	0.2810544702503335
53	0.2755770306715027	0.28150510054301237
54	0.27981295432522163	0.2819532956172731
55	0.2840488779789406	0.28239904150169215
56	0.28828480163265946	0.28284232428489503
57	0.2925207252863784	0.28328313011626766
58	0.2967566489400973	0.2837214452066824
59	0.30099257259381623	0.28415725582921075
60	0.3052284962475352	0.2845905483198437
61	0.30946441990125406	0.28502130907819423
62	0.313700343554973	0.2854495245682164
63	0.3179362672086919	0.2858751813189038
64	0.32217219086241083	0.2862982659250052
65	0.3264081145161298	0.2867187650477156
66	0.33064403816984866	0.28713666541538335
67	0.3348799618235676	0.2875519538242023
68	0.3391158854772865	0.28796461713890764
69	0.34335180913100544	0.28837464229346127
70	0.3475877327847243	0.28878201629175526
71	0.35182365643844327	0.2891867262082744
72	0.3560595800921622	0.28958875918879695
73	0.3602955037458811	0.2899881024510726
74	0.36453142739960004	0.29038474328548336
75	0.3687673510533189	0.2907786690557358
76	0.37300327470703787	0.2911698671995105
77	0.3772391983607568	0.2915583252291526
78	0.3814751220144757	0.29194403073231484
79	0.38571104566819464	0.2923269713726309
80	0.38994696932191353	0.29270713489036304
81	0.39418289297563247	0.2930845091030553
82	0.39841881662935136	0.2934590819061942
83	0.4026547402830703	0.2938308412738451
84	0.40689066393678924	0.2941997752592931
85	0.41112658759050813	0.2945658719956908
86	0.4153625112442271	0.2949291196966862
87	0.41959843489794596	0.2952895066570657
88	0.4238343585516649	0.2956470212533609
89	0.4280702822053838	0.29600165194449835
90	0.43230620585910273	0.2963533872723964
91	0.4365421295128217	0.29670221586260037
92	0.44077805316654056	0.29704812642488654
93	0.4450139768202595	0.2973911077538615
94	0.4492499004739784	0.29773114872959117
95	0.45348582412769733	0.29806823831817625
96	0.4577217477814163	0.2984023655723603
97	0.46195767143513516	0.29873351963212075
98	0.4661935950888541	0.29906168972526076
99	0.470429518742573	0.2993868651679762
100	0.47466544239629194	0.2997090353654594
101	0.4789013660500108	0.3000281898124516
102	0.48313728970372977	0.3003443180938343
103	0.4873732133574487	0.3006574098851738
104	0.4916091370111676	0.30096745495330035
105	0.49584506066488654	0.30127444315685625
106	0.5000809843186054	0.3015783644468463
107	0.5043169079723243	0.3018792088671999
108	0.5085528316260433	0.30217696655529613
109	0.5127887552797622	0.3024716277425157
110	0.5170246789334811	0.302763182754765
111	0.5212606025872	0.30305162201301544
112	0.5254965262409189	0.3033369360338234
113	0.5297324498946379	0.3036191154298378
114	0.5339683735483568	0.30389815091033856
115	0.5382042972020756	0.30417403328172876
116	0.5424402208557946	0.30444675344804184
117	0.5466761445095135	0.30471630241144515
118	0.5509120681632325	0.30498267127273093
119	0.5551479918169514	0.305245851231814
120	0.5593839154706703	0.3055058335881983
121	0.5636198391243892	0.3057626097414801
122	0.5678557627781081	0.30601617119180086
123	0.5720916864318271	0.3062665095403292
124	0.576327610085546	0.3065136164897184
125	0.580563533739265	0.30675748384456214
126	0.5847994573929838	0.3069981035118637
127	0.5890353810467027	0.3072354675014584
128	0.5932713047004217	0.3074695679264761
129	0.5975072283541406	0.3077003970037685
130	0.6017431520078595	0.3079279470543412
131	0.6059790756615784	0.30815221050377983
132	0.6102149993152973	0.3083731798826742
133	0.6144509229690163	0.3085908478270271
134	0.6186868466227352	0.3088052070786712
135	0.6229227702764542	0.30901625048565196
136	0.627158693930173	0.30922397100265786
137	0.6313946175838919	0.3094283616913873
138	0.6356305412376109	0.3096294157209338
139	0.6398664648913298	0.30982712636819465
140	0.6441023885450486	0.31002148701820537
141	0.6483383121987676	0.3102124911645414
142	0.6525742358524865	0.3104001324096564
143	0.6568101595062055	0.31058440446527
144	0.6610460831599244	0.3107653011526848
145	0.6652820068136432	0.31094281640315546
146	0.6695179304673622	0.3111169442582105
147	0.6737538541210811	0.3112876788700098
148	0.6779897777748001	0.31145501450164303
149	0.682225701428519	0.3116189455274685
150	0.6864616250822378	0.31177946643343
151	0.6906975487359568	0.3119365718173555
152	0.6949334723896757	0.31209025638926724
153	0.6991693960433947	0.3122405149716761
154	0.7034053196971136	0.3123873424998726
155	0.7076412433508324	0.31253073402221176
156	0.7118771670045514	0.3126706847003878
157	0.7161130906582703	0.3128071898097131
158	0.7203490143119893	0.31294024473938226
159	0.7245849379657081	0.31306984499272766
160	0.728820861619427	0.31319598618746797
161	0.733056785273146	0.3133186640559755
162	0.7372927089268649	0.31343787444549087
163	0.7415286325805839	0.3135536133183755
164	0.7457645562343027	0.3136658767523335
