	Grid	PDF
0	-1.05899648962	0.12156078351337776
1	-1.058791297805004	0.12158748305519924
2	-1.0585861059900084	0.12161418537688533
3	-1.0583809141750125	0.12164089047768054
4	-1.0581757223600168	0.12166759835683283
5	-1.0579705305450209	0.12169430901358348
6	-1.0577653387300252	0.12172102244718648
7	-1.0575601469150293	0.12174773865687348
8	-1.0573549551000336	0.12177445764189707
9	-1.0571497632850377	0.12180117940149741
10	-1.0569445714700418	0.12182790393492027
11	-1.0567393796550462	0.12185463124140591
12	-1.0565341878400503	0.12188136132019642
13	-1.0563289960250546	0.12190809417053422
14	-1.0561238042100587	0.12193482979166427
15	-1.055918612395063	0.12196156818282242
16	-1.0557134205800671	0.12198830934325525
17	-1.0555082287650714	0.12201505327219726
18	-1.0553030369500755	0.12204179996889244
19	-1.0550978451350796	0.12206854943257887
20	-1.054892653320084	0.12209530166249608
21	-1.054687461505088	0.12212205665788407
22	-1.0544822696900924	0.1221488144179812
23	-1.0542770778750965	0.12217557494202365
24	-1.0540718860601008	0.12220233822925096
25	-1.053866694245105	0.12222910427890019
26	-1.053661502430109	0.12225587309020793
27	-1.0534563106151134	0.12228264466241252
28	-1.0532511188001175	0.12230941899474838
29	-1.0530459269851218	0.12233619608645366
30	-1.0528407351701259	0.12236297593675849
31	-1.0526355433551302	0.12238975854490428
32	-1.0524303515401343	0.12241654391012258
33	-1.0522251597251386	0.12244333203164803
34	-1.0520199679101427	0.1224701229087158
35	-1.0518147760951468	0.12249691654055692
36	-1.0516095842801512	0.12252371292640599
37	-1.0514043924651553	0.12255051206549741
38	-1.0511992006501596	0.12257731395706263
39	-1.0509940088351637	0.12260411860033116
40	-1.050788817020168	0.12263092599453801
41	-1.0505836252051721	0.12265773613891355
42	-1.0503784333901764	0.12268454903268618
43	-1.0501732415751805	0.12271136467508939
44	-1.0499680497601847	0.12273818306535461
45	-1.049762857945189	0.1227650042027059
46	-1.049557666130193	0.1227918280863801
47	-1.0493524743151974	0.12281865471559701
48	-1.0491472825002015	0.12284548408959337
49	-1.0489420906852058	0.12287231620759506
50	-1.04873689887021	0.12289915106882783
51	-1.0485317070552143	0.12292598867252114
52	-1.0483265152402184	0.12295282901790333
53	-1.0481213234252225	0.12297967210419626
54	-1.0479161316102268	0.12300651793063043
55	-1.0477109397952309	0.12303336649643053
56	-1.0475057479802352	0.12306021780082434
57	-1.0473005561652393	0.12308707184303118
58	-1.0470953643502436	0.12311392862228035
59	-1.0468901725352477	0.12314078813779698
60	-1.0466849807202518	0.12316765038880052
61	-1.0464797889052562	0.12319451537452156
62	-1.0462745970902603	0.12322138309417409
63	-1.0460694052752646	0.12324825354698671
64	-1.0458642134602687	0.12327512673218435
65	-1.045659021645273	0.12330200264898414
66	-1.0454538298302771	0.12332888129661056
67	-1.0452486380152815	0.12335576267428269
68	-1.0450434462002856	0.12338264678122449
69	-1.0448382543852897	0.12340953361665381
70	-1.044633062570294	0.12343642317978926
71	-1.044427870755298	0.12346331546985734
72	-1.0442226789403024	0.12349021048607137
73	-1.0440174871253065	0.1235171082276524
74	-1.0438122953103108	0.12354400869381824
75	-1.043607103495315	0.12357091188378577
76	-1.0434019116803193	0.1235978177967774
77	-1.0431967198653234	0.12362472643200946
78	-1.0429915280503275	0.12365163778869659
79	-1.0427863362353318	0.12367855186605609
80	-1.042581144420336	0.12370546866330544
81	-1.0423759526053402	0.1237323881796581
82	-1.0421707607903443	0.12375931041433258
83	-1.0419655689753486	0.12378623536654364
84	-1.0417603771603527	0.1238131630355047
85	-1.041555185345357	0.12384009342043044
86	-1.0413499935303612	0.12386702652054012
