	Grid	PDF
0	-9.0243346652	0.0002587869120569835
1	-9.022109748834364	0.0002593358223011913
2	-9.019884832468728	0.00025988596693252966
3	-9.017659916103092	0.0002604373494433248
4	-9.015434999737456	0.00026098997333496156
5	-9.01321008337182	0.00026154384211783205
6	-9.010985167006185	0.00026209895931135187
7	-9.008760250640549	0.00026265532844413163
8	-9.006535334274913	0.00026321295305377465
9	-9.004310417909277	0.0002637718366869954
10	-9.002085501543641	0.0002643319828996137
11	-8.999860585178006	0.0002648933952565448
12	-8.99763566881237	0.00026545607733182444
13	-8.995410752446734	0.00026602003270860785
14	-8.993185836081098	0.00026658526497917094
15	-8.990960919715462	0.00026715177774493175
16	-8.988736003349826	0.00026771957461645075
17	-8.98651108698419	0.00026828865921343416
18	-8.984286170618555	0.00026885903516474485
19	-8.982061254252919	0.00026943070610845407
20	-8.979836337887283	0.00027000367569166614
21	-8.977611421521647	0.00027057794757085385
22	-8.975386505156012	0.0002711535254115583
23	-8.973161588790376	0.00027173041288854505
24	-8.97093667242474	0.0002723086136857733
25	-8.968711756059104	0.00027288813149641504
26	-8.966486839693468	0.00027346897002286083
27	-8.964261923327832	0.0002740511329767172
28	-8.962037006962197	0.00027463462407882746
29	-8.95981209059656	0.0002752194470592585
30	-8.957587174230925	0.0002758056056573448
31	-8.95536225786529	0.00027639310362162766
32	-8.953137341499653	0.000276981944709955
33	-8.950912425134018	0.0002775721326894098
34	-8.948687508768382	0.000278163671336373
35	-8.946462592402746	0.000278756564436423
36	-8.94423767603711	0.00027935081578453925
37	-8.942012759671474	0.000279946429184917
38	-8.939787843305838	0.00028054340845108867
39	-8.937562926940203	0.0002811417574058218
40	-8.935338010574569	0.00028174147988126766
41	-8.933113094208933	0.0002823425797189035
42	-8.930888177843297	0.0002829450607694368
43	-8.928663261477661	0.0002835489268930168
44	-8.926438345112025	0.0002841541819590848
45	-8.92421342874639	0.0002847608298463587
46	-8.921988512380754	0.0002853688744430394
47	-8.919763596015118	0.00028597831964658724
48	-8.917538679649482	0.0002865891693638582
49	-8.915313763283846	0.0002872014275110851
50	-8.91308884691821	0.00028781509801382196
51	-8.910863930552575	0.000288430184807117
52	-8.908639014186939	0.00028904669183525423
53	-8.906414097821303	0.0002896646230520682
54	-8.904189181455667	0.00029028398242071136
55	-8.901964265090031	0.00029090477391374714
56	-8.899739348724395	0.0002915270015130827
57	-8.89751443235876	0.0002921506692102317
58	-8.895289515993124	0.0002927757810059847
59	-8.893064599627488	0.00029340234091060113
60	-8.890839683261852	0.00029403035294377704
61	-8.888614766896216	0.0002946598211346589
62	-8.88638985053058	0.00029529074952182956
63	-8.884164934164945	0.00029592314215338327
64	-8.881940017799309	0.00029655700308671066
65	-8.879715101433673	0.0002971923363889047
66	-8.877490185068037	0.00029782914613638316
67	-8.875265268702401	0.0002984674364150493
68	-8.873040352336766	0.00029910721132034106
69	-8.87081543597113	0.0002997484749571611
70	-8.868590519605494	0.00030039123143994084
71	-8.866365603239858	0.00030103548489248105
72	-8.864140686874222	0.00030168123944829587
73	-8.861915770508586	0.0003023284992502773
74	-8.85969085414295	0.0003029772684508865
75	-8.857465937777315	0.00030362755121205197
76	-8.855241021411679	0.00030427935170531224
77	-8.853016105046043	0.00030493267411169116
78	-8.850791188680407	0.00030558752262177123
79	-8.848566272314772	0.000306243901435694
80	-8.846341355949136	0.00030690181476309276
81	-8.8441164395835	0.00030756126682324956
82	-8.841891523217864	0.00030822226184495097
83	-8.839666606852228	0.00030888480406657585
84	-8.837441690486592	0.0003095488977360536
85	-8.835216774120957	0.00031021454711092797
86	-8.83299185775532	0.00031088175645832463
87	-8.830766941389685	0.00031155053005487945
88	-8.82854202502405	0.00031222087218699834
89	-8.826317108658413	0.0003128927871504569
90	-8.824092192292778	0.00031356627925085506
91	-8.821867275927142	0.00031424135280329086
92	-8.819642359561506	0.00031491801213251556
93	-8.81741744319587	0.00031559626157283784
94	-8.815192526830234	0.00031627610546828503
95	-8.812967610464598	0.0003169575481724793
96	-8.810742694098963	0.0003176405940486785
97	-8.808517777733327	0.00031832524746978257
98	-8.806292861367691	0.0003190115128183266
99	-8.804067945002055	0.00031969939448654115
